,Gender,Age_Group,City,Smart_Phone,Tablet,Commuting_Mode,Commuting_Time,Commuting_Time_Minutes,No_of_Books_read_in_a_year,No_of_Books_read_in_a_year_Number,Start_Time_Slots,Event_Duration_Minutes_2_Weeks,Event_Duration_Minutes_3_Weeks,Event_Duration_Minutes_5_Weeks,Device_Type,Product_Running_Time,Completion_Rate_2_Weeks,Completion_Rate_5_Weeks,Genre,Subscription_Type,Membership_Duration,Average_Listening_Speed,Number_of_Audiobooks_Completed,Number_of_Audiobooks_Completed_Buckets,Number_of_Audiobooks_Purchased,Number_of_Audiobooks_Purchased_Buckets,Preferred_Listening_Time,Listening_Context,Listening_Device_Preference,Language_Preference,Accessibility_Features_Use,Download_vs_Streaming,Time_Spent_Browsing,Time_Spent_Browsing_Buckets,Genre_Exploration,Top 100 in Respective Genre,Product_Name,Publisher_Name,Product_Narrator,Number_Narrator,Repeat_Listening,Ratings_Given,Reviews_Written,Recommendations_Followed,Social_Sharing,Users_Retained_5Weeks,Engagement_Rate,Listening_Speed_Numeric
2230,Male,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,Less than 15 mins,15,5 - 6 books,5,Afternoon_Early_Evening,1.0,1.0,1.0,Audible for Android,375,0.0,0.0,Literature & Fiction,Monthly,33,2x,80,61 - 100 Books,27,11- 30 Books,Afternoon,Relaxing,Tablet,German,False,Download,29,11- 30 Minutes,2,Not in Top 100,Interpreter of Maladies (Unabridged),"HighBridge, a division of Recorded Books",Matilda Novak,1,False,5,False,True,False,0,0.7476635514018691,2.0
2231,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,1.0,0.0,1.0,Audible for Android,160,1.0,1.0,Parenting & Relationships,Monthly,4,2x,63,61 - 100 Books,89,61 - 100 Books,Morning,Commuting,Smart Speaker,German,False,Streaming,60,31 - 60 Minutes,9,Not in Top 100,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Unabridged),"Blackstone Audio, Inc.",Brian Tracy,1,False,2,False,False,True,0,0.4144736842105263,2.0
2232,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Morning,1.0,1.0,2.0,Audible for Android,271,0.0,1.0,Literature & Fiction,Per-book,34,1.75x,28,11- 30 Books,20,11- 30 Books,Evening,Commuting,Smart Speaker,Other,True,Download,20,11- 30 Minutes,2,Not in Top 100,Alien: Out of the Shadows: An Audible Original Drama,Audible Studios,"Rutger Hauer, Corey Johnson, Matthew Lewis, Kathryn Drysdale, Laurel Lefkow, Andrea Deck, Mac McDonald",7,False,2,False,False,False,0,0.5833333333333334,1.75
2233,Male,18 - 24 years,Bangalore,Android,Android Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,1 book,1,Late_Evening_Night,3.0,75.0,78.0,Audible for Android,519,1.0,15.0,Education & Teaching,Yearly,15,1.75x,1,Less than 10,83,61 - 100 Books,Afternoon,Relaxing,Smartphone,French,False,Download,37,31 - 60 Minutes,2,Not in Top 100,Origins: Fourteen Billion Years of Cosmic Evolution (Unabridged),"Blackstone Audio, Inc.",Kevin Kenerly,1,True,4,False,True,True,0,0.011904761904761904,1.75
2234,Male,31 - 35 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Morning,1.0,1.0,3.0,Audible for Android,1310,0.0,0.0,Mysteries & Thrillers,Monthly,57,1.5x,18,11- 30 Books,40,31 - 60 Books,Evening,Exercising,Smartphone,French,False,Streaming,92,61 - 100 Minutes,1,Not in Top 100,The Emperor's Riddles (Unabridged),Audible Studios,Homer Todiwala,1,False,1,True,True,True,0,0.3103448275862069,1.5
2235,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Afternoon_Early_Evening,13.0,13.0,26.0,Audible for Android,136,10.0,19.0,Literature & Fiction,Monthly,18,1.75x,66,61 - 100 Books,52,31 - 60 Books,Evening,Commuting,PC,English,True,Streaming,89,61 - 100 Minutes,9,Not in Top 100,The Diary of a Wimpy Kid: The Last Straw (Unabridged),Recorded Books,Ramon De Ocampo,1,False,4,False,True,True,0,0.559322033898305,1.75
2236,Female,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,Less than 15 mins,15,5 - 6 books,5,Afternoon_Early_Evening,2.0,2.0,4.0,Audible for Android,375,1.0,1.0,Literature & Fiction,Monthly,6,1.75x,31,31 - 60 Books,10,Less than 10,Evening,Commuting,PC,English,True,Download,111,More than 100 Minutes,4,Not in Top 100,Interpreter of Maladies (Unabridged),"HighBridge, a division of Recorded Books",Matilda Novak,1,False,5,True,False,True,0,0.7560975609756098,1.75
2237,Female,18 - 24 years,Chennai,Android,No Tablet,walk,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,1.0,90.0,91.0,Audible for Android,766,0.0,12.0,Teen & Young Adult,Per-book,35,1x,27,11- 30 Books,75,61 - 100 Books,Night,Working,Smartphone,German,False,Download,58,31 - 60 Minutes,7,Not in Top 100,Splintered (Unabridged),"Blackstone Audio, Inc.",Rebecca Gibel,1,False,4,True,False,False,0,0.2647058823529412,1.0
2238,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,0,0,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,365,0.0,1.0,Parenting & Relationships,Per-book,2,1.25x,40,31 - 60 Books,43,31 - 60 Books,Afternoon,Working,PC,German,True,Streaming,117,More than 100 Minutes,4,In top 100,The Power of Your Subconscious Mind,"Big Happy Family, LLC",Jason McCoy,1,False,5,True,True,True,0,0.4819277108433735,1.25
2239,Male,36 - 40 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Late_Evening_Night,1.0,1.0,2.0,Audible for Android,144,1.0,1.0,Religion & Spirituality,Monthly,41,1x,83,61 - 100 Books,13,11- 30 Books,Night,Working,Smartphone,English,False,Download,24,11- 30 Minutes,1,Not in Top 100,The Guiding Light. A Selection of Quotations from My Favourite Books (Unabridged),Audible Studios,Sam Dastor,1,True,2,True,True,True,0,0.8645833333333334,1.0
2240,Female,36 - 40 years,Bangalore,Android,Android Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Afternoon_Early_Evening,2.0,2.0,3.0,Audible for Android,16,12.0,19.0,Mysteries & Thrillers,Per-book,16,1.25x,51,31 - 60 Books,11,11- 30 Books,Afternoon,Exercising,PC,Other,False,Download,40,31 - 60 Minutes,1,Not in Top 100,The Cask of Amontillado (Unabridged),"Listen & Live Audio, Inc.",Grover Gardner,1,False,3,False,False,False,0,0.8225806451612904,1.25
2241,Male,36 - 40 years,Chennai,Android,Android Tablet,Personal/Hired/Shared 2 Wheeler,Less than 15 mins,15,2 - 4 books,3,Morning,7.0,7.0,15.0,Audible for Android,365,2.0,4.0,Parenting & Relationships,Monthly,59,1.5x,69,61 - 100 Books,7,Less than 10,Evening,Working,Smart Speaker,English,False,Download,2,Less than 10 Minutes,8,In top 100,The Power of Your Subconscious Mind,"Big Happy Family, LLC",Jason McCoy,1,True,2,True,False,True,0,0.9078947368421053,1.5
2242,Male,18 - 24 years,Chennai,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,1.0,1.0,2.0,Audible for Android,160,1.0,1.0,Religion & Spirituality,Per-book,16,2x,62,61 - 100 Books,21,11- 30 Books,Night,Commuting,Tablet,French,True,Streaming,28,11- 30 Minutes,8,In top 100,The Monk Who Sold His Ferrari,"Sharma Leadership International, Inc.",Robin Sharma,1,False,3,True,True,True,0,0.7469879518072289,2.0
2243,Male,18 - 24 years,Chennai,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Afternoon_Early_Evening,1.0,7.0,8.0,Audible for Android,1498,0.0,1.0,Mysteries & Thrillers,Monthly,17,1.75x,84,61 - 100 Books,87,61 - 100 Books,Morning,Working,Smartphone,French,False,Streaming,21,11- 30 Minutes,8,Not in Top 100,The Krishna Key (Unabridged),Audible Studios,Nikesh Patel,1,True,4,False,False,False,0,0.49122807017543857,1.75
2244,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,144,1.0,1.0,Religion & Spirituality,Monthly,26,1.5x,48,31 - 60 Books,67,61 - 100 Books,Night,Working,Smart Speaker,Other,False,Streaming,96,61 - 100 Minutes,8,Not in Top 100,The Guiding Light. A Selection of Quotations from My Favourite Books (Unabridged),Audible Studios,Sam Dastor,1,True,5,True,False,True,0,0.41739130434782606,1.5
2245,Male,18 - 24 years,Chennai,IOS,IOS Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Afternoon_Early_Evening,1.0,4.0,5.0,Audible for iPhone (1000),160,1.0,3.0,Religion & Spirituality,Per-book,34,1.5x,39,31 - 60 Books,23,11- 30 Books,Night,Exercising,PC,English,False,Streaming,117,More than 100 Minutes,8,In top 100,The Monk Who Sold His Ferrari,"Sharma Leadership International, Inc.",Robin Sharma,1,True,4,False,True,True,0,0.6290322580645161,1.5
2246,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Late_Evening_Night,1.0,1.0,2.0,Audible for Android,160,1.0,1.0,Religion & Spirituality,Yearly,37,1.75x,12,11- 30 Books,15,11- 30 Books,Night,Relaxing,Smart Speaker,German,True,Streaming,16,11- 30 Minutes,6,In top 100,The Monk Who Sold His Ferrari,"Sharma Leadership International, Inc.",Robin Sharma,1,False,4,False,True,False,0,0.4444444444444444,1.75
2247,Female,18 - 24 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,2 - 4 books,3,Morning,1.0,22.0,22.0,Audible for Android,1049,0.0,2.0,Literature & Fiction,Per-book,39,1.75x,15,11- 30 Books,96,61 - 100 Books,Evening,Relaxing,Smartphone,Other,True,Download,20,11- 30 Minutes,3,Not in Top 100,Six Suspects (Unabridged),Audible Studios,Lyndam Gregory,1,False,2,True,True,True,0,0.13513513513513514,1.75
2248,Male,31 - 35 years,Bangalore,Android,Android Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,7 - 12 books,9,Afternoon_Early_Evening,1.0,2.0,4.0,Audible for Android,907,0.0,0.0,Literature & Fiction,Monthly,23,1.5x,63,61 - 100 Books,63,61 - 100 Books,Night,Working,Tablet,German,False,Streaming,50,31 - 60 Minutes,4,Not in Top 100,Chanakya's Chant (Unabridged),Audible Studios,Sagar Arya,1,True,3,False,True,True,0,0.5,1.5
2249,Female,25 - 30 years,Chennai,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Late_Evening_Night,1.0,1.0,1.0,Audible for Android,14,7.000000000000001,7.000000000000001,Children's Audiobooks,Per-book,17,1.25x,45,31 - 60 Books,16,11- 30 Books,Afternoon,Commuting,Tablet,English,False,Streaming,24,11- 30 Minutes,4,Not in Top 100,Rapunzel (Unabridged),"PC Treasures, Inc.",Nigel Lambert,1,False,5,False,True,False,0,0.7377049180327869,1.25
2250,Do not wish to answer,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Late_Evening_Night,1.0,1.0,3.0,Audible for Android,798,0.0,0.0,Literature & Fiction,Monthly,41,1.25x,46,31 - 60 Books,69,61 - 100 Books,Afternoon,Working,PC,German,True,Streaming,116,More than 100 Minutes,5,Not in Top 100,The Divine Comedy (Unabridged),"Blackstone Audio, Inc.",Ralph Cosham,1,True,1,True,True,True,0,0.4,1.25
2251,Male,25 - 30 years,Pune,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,5 - 6 books,5,Late_Evening_Night,5.0,5.0,9.0,Audible for Android,3433,0.0,0.0,Social Sciences,Monthly,18,2x,12,11- 30 Books,77,61 - 100 Books,Evening,Relaxing,Smartphone,German,False,Download,96,61 - 100 Minutes,2,Not in Top 100,The Rise and Fall of the Third Reich: A History of Nazi Germany (Unabridged),"Blackstone Audio, Inc.",Grover Gardner,1,False,4,True,False,False,0,0.1348314606741573,2.0
2252,Male,25 - 30 years,Delhi,Android,No Tablet,Public Transport,1 - 2 hours,90,2 - 4 books,3,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,609,0.0,0.0,Mysteries & Thrillers,Per-book,37,1.5x,41,31 - 60 Books,87,61 - 100 Books,Morning,Relaxing,Tablet,Other,True,Streaming,88,61 - 100 Minutes,2,Not in Top 100,The Adventures of Sherlock Holmes (Unabridged),Tantor Audio,Simon Prebble,1,False,1,True,False,True,0,0.3203125,1.5
2253,Male,31 - 35 years,Delhi,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Morning,1.0,8.0,9.0,Audible for Android,781,0.0,1.0,Mysteries & Thrillers,Yearly,34,2x,75,61 - 100 Books,79,61 - 100 Books,Night,Relaxing,Smartphone,English,False,Download,111,More than 100 Minutes,8,Not in Top 100,The Wild Inside: A Novel of Suspense (Unabridged),"Blackstone Audio, Inc.",R. C. Bray,1,False,1,False,True,True,0,0.487012987012987,2.0
2254,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Morning,5.0,12.0,17.0,Audible for Android,144,3.0,12.0,Religion & Spirituality,Yearly,7,1.75x,40,31 - 60 Books,36,31 - 60 Books,Night,Relaxing,Smartphone,English,True,Download,42,31 - 60 Minutes,7,Not in Top 100,The Guiding Light. A Selection of Quotations from My Favourite Books (Unabridged),Audible Studios,Sam Dastor,1,False,5,False,True,False,0,0.5263157894736842,1.75
2255,Male,31 - 35 years,Bangalore,IOS,IOS Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Morning,6.0,4.0,10.0,Audible for iPhone (1000),494,1.0,2.0,Literature & Fiction,Per-book,51,1x,3,Less than 10,86,61 - 100 Books,Afternoon,Relaxing,Smart Speaker,Other,False,Download,36,31 - 60 Minutes,5,Not in Top 100,Piccadilly Jim (Unabridged),"Blackstone Audio, Inc.",Frederick Davidson,1,True,2,False,True,False,0,0.033707865168539325,1.0
2256,Male,18 - 24 years,Mumbai,Android,No Tablet,walk,Less than 15 mins,15,2 - 4 books,3,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,108,1.0,2.0,Arts & Entertainment,Monthly,18,2x,83,61 - 100 Books,19,11- 30 Books,Night,Exercising,Smart Speaker,German,True,Download,21,11- 30 Minutes,9,Not in Top 100,"The Best of Sherlock Holmes, Volume 2 (Dramatised)",Heritage Media Limited,John Gielgud and Ralph Richardson,1,True,4,True,False,False,0,0.8137254901960784,2.0
2257,Male,25 - 30 years,Bangalore,Android,No Tablet,walk,16 mins - 1 hour,38,5 - 6 books,5,Morning,7.0,5.0,12.0,Audible for Android,1505,0.0,1.0,Mysteries & Thrillers,Yearly,25,1x,90,61 - 100 Books,43,31 - 60 Books,Evening,Relaxing,PC,French,True,Download,20,11- 30 Minutes,7,Not in Top 100,The Woman in White (Unabridged),Tantor Audio,"Josephine Bailey, Simon Prebble",2,False,5,False,False,True,0,0.6766917293233082,1.0
2258,Female,18 - 24 years,Chennai,Android,Android Tablet,walk,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,18.0,18.0,36.0,Audible for Android,160,11.0,22.0,Parenting & Relationships,Per-book,52,1.75x,98,61 - 100 Books,52,31 - 60 Books,Night,Working,Smart Speaker,English,False,Download,104,More than 100 Minutes,7,Not in Top 100,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Unabridged),"Blackstone Audio, Inc.",Brian Tracy,1,True,1,True,False,False,0,0.6533333333333333,1.75
2259,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Morning,3.0,3.0,7.0,Audible for Android,1111,0.0,1.0,Literature & Fiction,Per-book,24,1.5x,61,61 - 100 Books,25,11- 30 Books,Morning,Working,PC,English,True,Streaming,99,61 - 100 Minutes,2,Not in Top 100,Great Expectations (Unabridged),"Blackstone Audio, Inc.",Simon Prebble,1,True,5,False,False,True,0,0.7093023255813954,1.5
2260,Male,18 - 24 years,Chennai,Android,No Tablet,Public Transport,1 - 2 hours,90,7 - 12 books,9,Morning,1.0,1.0,1.0,Audible for Android,558,0.0,0.0,Literature & Fiction,Monthly,48,1x,57,31 - 60 Books,8,Less than 10,Evening,Relaxing,Smart Speaker,Spanish,False,Streaming,49,31 - 60 Minutes,6,Not in Top 100,The Pilgrim's Progress (Unabridged),"Blackstone Audio, Inc.",Robert Whitfield,1,True,2,False,True,False,0,0.8769230769230769,1.0
2261,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,2.0,2.0,3.0,Audible for Android,474,0.0,1.0,Lifestyle,Per-book,57,1x,58,31 - 60 Books,47,31 - 60 Books,Afternoon,Working,PC,French,True,Streaming,71,61 - 100 Minutes,7,Not in Top 100,"Dont Lose Out, Work Out! (Unabridged)",Audible Studios,Farah Bala,1,False,5,True,True,False,0,0.5523809523809524,1.0
2262,Male,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,1 book,1,Late_Evening_Night,0.0,0.0,0.0,Audible for Android,356,0.0,0.0,Literature & Fiction,Monthly,25,1.75x,4,Less than 10,91,61 - 100 Books,Night,Relaxing,Smartphone,French,False,Streaming,26,11- 30 Minutes,4,Not in Top 100,Star Wars (Dramatized),"HighBridge, a division of Recorded Books","Mark Hamill, Anthony Daniels",2,True,1,False,False,False,0,0.042105263157894736,1.75
2263,Male,18 - 24 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,1 book,1,Afternoon_Early_Evening,8.0,8.0,17.0,Audible for Android,160,5.0,11.0,Religion & Spirituality,Monthly,7,2x,62,61 - 100 Books,55,31 - 60 Books,Morning,Exercising,Smart Speaker,Other,True,Streaming,47,31 - 60 Minutes,3,In top 100,The Monk Who Sold His Ferrari,"Sharma Leadership International, Inc.",Robin Sharma,1,False,5,False,False,True,0,0.5299145299145299,2.0
2264,Male,18 - 24 years,Bangalore,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Morning,7.0,1.0,7.0,Audible for iPhone (1000),160,4.0,4.0,Parenting & Relationships,Yearly,25,2x,36,31 - 60 Books,66,61 - 100 Books,Afternoon,Exercising,Smart Speaker,Other,False,Streaming,115,More than 100 Minutes,7,Not in Top 100,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Unabridged),"Blackstone Audio, Inc.",Brian Tracy,1,True,3,False,True,True,0,0.35294117647058826,2.0
2265,Male,31 - 35 years,Bangalore,Android,IOS Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Late_Evening_Night,5.0,9.0,14.0,Audible for Android,520,1.0,3.0,Biographies & Memoirs,Yearly,30,1.75x,30,11- 30 Books,24,11- 30 Books,Evening,Working,Smart Speaker,Spanish,False,Streaming,14,11- 30 Minutes,3,Not in Top 100,Not Just an Accountant. The Diary of the Nation's Conscience Keeper (Unabridged),Audible Studios,Manish Dongardive,1,True,3,False,True,True,0,0.5555555555555556,1.75
2266,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,1 book,1,Late_Night_Early_Morning,14.0,14.0,29.0,Audible for Android,387,4.0,7.000000000000001,Lifestyle,Monthly,7,1x,68,61 - 100 Books,35,31 - 60 Books,Afternoon,Commuting,Smart Speaker,French,False,Download,15,11- 30 Minutes,3,Not in Top 100,First: What It Takes to Win (Unabridged),Tantor Audio,Sean Pratt,1,False,1,True,True,False,0,0.6601941747572816,1.0
2267,Male,25 - 30 years,Hyderabad,Both Phones,IOS Tablet,Personal/Hired/Shared 2 Wheeler,1 - 2 hours,90,5 - 6 books,5,Late_Night_Early_Morning,23.0,11.0,34.0,Audible for iPhone (1000),356,6.0,10.0,Literature & Fiction,Yearly,59,1.5x,75,61 - 100 Books,55,31 - 60 Books,Afternoon,Commuting,Smartphone,Spanish,False,Streaming,72,61 - 100 Minutes,5,Not in Top 100,Star Wars (Dramatized),"HighBridge, a division of Recorded Books","Mark Hamill, Anthony Daniels",2,True,2,True,True,True,0,0.5769230769230769,1.5
2268,Male,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Afternoon_Early_Evening,0.0,1.0,2.0,Audible for Android,160,0.0,1.0,Parenting & Relationships,Monthly,33,1.5x,69,61 - 100 Books,18,11- 30 Books,Night,Commuting,Tablet,Other,True,Download,45,31 - 60 Minutes,5,Not in Top 100,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Unabridged),"Blackstone Audio, Inc.",Brian Tracy,1,True,5,False,False,False,0,0.7931034482758621,1.5
2269,Male,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,2 - 4 books,3,Morning,0.0,0.0,0.0,Audible for Android,555,0.0,0.0,Literature & Fiction,Yearly,44,1.5x,38,31 - 60 Books,21,11- 30 Books,Afternoon,Exercising,Tablet,French,True,Streaming,14,11- 30 Minutes,5,Not in Top 100,If God Was a Banker (Unabridged),Audible Studios,Sanjiv Jhaveri,1,True,1,True,True,True,0,0.6440677966101694,1.5
2270,Male,18 - 24 years,Bangalore,IOS,No Tablet,Personal/Hired/Shared 2 Wheeler,1 - 2 hours,90,5 - 6 books,5,Afternoon_Early_Evening,31.0,31.0,62.0,Audible for iPhone (1000),701,4.0,9.0,Literature & Fiction,Yearly,49,1.25x,57,31 - 60 Books,24,11- 30 Books,Evening,Commuting,Smart Speaker,German,False,Streaming,34,31 - 60 Minutes,6,Not in Top 100,Life of Pi (Unabridged),"HighBridge, a division of Recorded Books",Jeff Woodman,1,True,2,False,True,False,0,0.7037037037037037,1.25
2271,Male,25 - 30 years,Bangalore,Android,No Tablet,walk,Less than 15 mins,15,More than 12 books,13,Late_Evening_Night,2.0,2.0,3.0,Audible for Android,405,0.0,1.0,Mysteries & Thrillers,Per-book,11,1.25x,84,61 - 100 Books,27,11- 30 Books,Evening,Relaxing,Smart Speaker,Spanish,True,Download,100,61 - 100 Minutes,9,Not in Top 100,The Hound of the Baskervilles: A Sherlock Holmes Novel (Unabridged),Tantor Audio,Simon Prebble,1,True,4,False,True,False,0,0.7567567567567568,1.25
2272,Female,25 - 30 years,Bangalore,Android,No Tablet,walk,Less than 15 mins,15,7 - 12 books,9,Afternoon_Early_Evening,0.0,0.0,1.0,Audible for Android,375,0.0,0.0,Literature & Fiction,Monthly,8,1.25x,69,61 - 100 Books,19,11- 30 Books,Night,Commuting,Tablet,English,False,Streaming,6,Less than 10 Minutes,8,Not in Top 100,Interpreter of Maladies (Unabridged),"HighBridge, a division of Recorded Books",Matilda Novak,1,False,3,True,True,True,0,0.7840909090909091,1.25
2273,Male,25 - 30 years,Hyderabad,Android,IOS Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Morning,1.0,1.0,1.0,Audible for Android,38,3.0,3.0,Arts & Entertainment,Monthly,34,1x,95,61 - 100 Books,81,61 - 100 Books,Evening,Exercising,Tablet,Spanish,False,Download,42,31 - 60 Minutes,8,Not in Top 100,Leadership Lessons of Steve Jobs (Unabridged),Harvard Business School,Todd Mundt,1,False,2,False,False,True,0,0.5397727272727273,1.0
